Question ID,Question,Source,Answers
116,are chloroquine phosphate or hydroxychloroquine sulfate approved by the fda to treat covid,data/TSVs/FDA_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,are there data showing that chloroquine phosphate or hydroxychloroquine sulfate might benefit patients with covid,data/TSVs/FDA_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,in vitro comparison of antiviral activity of chloroquine(cq) and hydroxychloroquine(hcq) against covid,data/TSVs/COVID-QA_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,what is the effect of chloroquine(cq) and hydroxychloroquine(hcq) on endosomal maturation and endocytosis in covid treatment,data/TSVs/COVID-QA_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,evidence of hydroxychloroquine(hcq) being anti inflammatory in covid critically ill patients with elevated plasma cytokines,data/TSVs/COVID-QA_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,who do you believe about using hydroxychloroquine to treat covid,data/TSVs/Yahoo-Answers_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,are hydroxychloroquine and azithromycin the best treatment protocol for covid,data/TSVs/Quora_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,has chloroquine been found to be effective against covid,data/TSVs/Quora_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,what is hydroxylchloroquine and is it effective in the treatment of covid,data/TSVs/Quora_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,do chloroquine and azithromycin really work to handle severe cases of covid,data/TSVs/Quora_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
116,what is trumps motivation for promoting hydroxychloroquine as a covid treatment,data/TSVs/Quora_Dataset.tsv,"'no. hydroxychloroquine sulfate and some versions of chloroquine phosphate are fda approved to treat malaria. ', 'in the lab, these drugs have been shown to prevent the growth of the virus that causes covid. there are a few reports of patients with covid who received these drugs and improved. some are reports of groups of patients, all of whom received the drug. it is not known whether it was the drug that led to the improvement or whether there were other factors involved. ', 'compare the antiviral activity of cq versus hcq, the dose response curves', 'since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,', ' hcq is a safe and successful anti inflammatory agent'"
117,may health care providers prescribe chloroquine phosphate or hydroxychloroquine sulfate off label to treat patients with covid,data/TSVs/FDA_Dataset.tsv,"'chloroquine phosphate is only approved for the treatment of malaria, and hydroxychloroquine sulfate is only approved for the treatment of malaria, lupus, and rheumatoid arthritis. '"
118,should i take ivermectin to prevent or treat covid,data/TSVs/FDA_Dataset.tsv,"'no. while there are approved uses for ivermectin in people and animals, it is not approved for the prevention or treatment of covid. '"
119,what is the fda doing to protect people from fraudulent covid products,data/TSVs/FDA_Dataset.tsv,'we have established a cross agency task force dedicated to closely monitoring for fraudulent covid products. '
120,are there going to be drug shortages due to drug manufacturer facility closures in china,data/TSVs/FDA_Dataset.tsv,"'the fda has been closely monitoring the supply chain with the expectation that the covid outbreak would likely impact the medical product supply chain, including potential disruptions to supply or shortages of critical medical products in the u.s.'"
121,am i at risk for covid from taking fda approved drugs made in china,data/TSVs/FDA_Dataset.tsv,"'currently, there is no evidence to support transmission of covid associated with imported goods, including food and drugs for humans and pets. '"
122,who should i contact with drug related questions,data/TSVs/FDA_Dataset.tsv,"'if you have additional questions, call fdas division of drug information at (855) 543 3784 or email us at druginfo@fda.hhs.gov (mailto:druginfo@fda.hhs.gov). '"
123,is there a shortage of personal protective equipment or of ventilators,data/TSVs/FDA_Dataset.tsv,'the agency is also aware of challenges throughout the supply chain that are presently impacting the availability of ppe products and is taking steps to mitigate shortages that health care facilities are already experiencing. '
124,can 3d printing be used to make ppe,data/TSVs/FDA_Dataset.tsv,"'while it is possible to use 3d printing to make certain ppe, there are technical challenges. 3d printed ppe may provide a physical barrier, but 3d printed ppe are unlikely to provide the same fluid barrier and air filtration protection as fda cleared surgical masks and n95 respirators'"
124,how is 3d printing helping with the covid pandemic,data/TSVs/Quora_Dataset.tsv,"'while it is possible to use 3d printing to make certain ppe, there are technical challenges. 3d printed ppe may provide a physical barrier, but 3d printed ppe are unlikely to provide the same fluid barrier and air filtration protection as fda cleared surgical masks and n95 respirators'"
125,who should i contact if i have questions about medical devices or need more information,data/TSVs/FDA_Dataset.tsv,'please contact the fdas center for devices and radiological health (cdrh)s division of industry and consumer education (dice) for general questions and information.'
126,is the u.s. food supply safe,data/TSVs/FDA_Dataset.tsv,"'currently there is no evidence of food or food packaging being associated with transmission of covid. ', 'currently there is no evidence of animal food or food packaging being associated with transmission of covid. ', 'there are no nationwide shortages of animal food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock.', 'there are no nationwide shortages of food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock. '"
126,is the u.s. animal food supply safe,data/TSVs/FDA_Dataset.tsv,"'currently there is no evidence of food or food packaging being associated with transmission of covid. ', 'currently there is no evidence of animal food or food packaging being associated with transmission of covid. ', 'there are no nationwide shortages of animal food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock.', 'there are no nationwide shortages of food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock. '"
126,will there be animal food shortages,data/TSVs/FDA_Dataset.tsv,"'currently there is no evidence of food or food packaging being associated with transmission of covid. ', 'currently there is no evidence of animal food or food packaging being associated with transmission of covid. ', 'there are no nationwide shortages of animal food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock.', 'there are no nationwide shortages of food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock. '"
126,will there be food shortages,data/TSVs/FDA_Dataset.tsv,"'currently there is no evidence of food or food packaging being associated with transmission of covid. ', 'currently there is no evidence of animal food or food packaging being associated with transmission of covid. ', 'there are no nationwide shortages of animal food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock.', 'there are no nationwide shortages of food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock. '"
126,will we have a food shortage due to the covid pandemic,data/TSVs/Quora_Dataset.tsv,"'currently there is no evidence of food or food packaging being associated with transmission of covid. ', 'currently there is no evidence of animal food or food packaging being associated with transmission of covid. ', 'there are no nationwide shortages of animal food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock.', 'there are no nationwide shortages of food, although in some cases the inventory of certain foods at your grocery store might be temporarily low before stores can restock. '"
127,should food workers who are ill stay home,data/TSVs/FDA_Dataset.tsv,"'cdc recommends that employees who have symptoms of acute respiratory illness stay home and not come to work until they are free of fever (100.4° f [37.8° c] or greater using an oral thermometer), signs of a fever, and any other symptoms for at least 24 hours, without the use of fever reducing or other symptom altering medicines (e.g. cough suppressants). '"
128,should food facilities perform any special cleaning or sanitation procedures for covid,data/TSVs/FDA_Dataset.tsv,"'cdc recommends routine cleaning of all frequently touched surfaces in the workplace, such as workstations, countertops, and doorknobs. '"
129,is there a test for covid in pets,data/TSVs/FDA_Dataset.tsv,"'certain veterinary diagnostic laboratories have developed diagnostic tests for sars  cov 2, the virus that causes covid, for use in pets if needed. '"
130,should i get my pet tested for covid,data/TSVs/FDA_Dataset.tsv,"'routine testing of pets for covid is not recommended at this time.', 'no. at this time, routine testing of animals for covid is not recommended. '"
130,do i need to get my pet tested for covid,data/TSVs/CDC_Dataset.tsv,"'routine testing of pets for covid is not recommended at this time.', 'no. at this time, routine testing of animals for covid is not recommended. '"
131,are there any approved products that can prevent or treat covid in animals,data/TSVs/FDA_Dataset.tsv,"'no. under the federal food, drug, and cosmetic (fd&c) act, articles intended for use in the diagnosis, cure, mitigation, treatment, or prevention of disease in man or other animals” are drugs. the fda has not approved any drugs for the diagnosis, cure, mitigation, treatment, or prevention of covid in animals. '"
132,is it true that animals get their own different types of covid,data/TSVs/FDA_Dataset.tsv,"'yes. covides are a large family of viruses. some covides like covid cause cold like illnesses in people, while others cause illness in certain types of animals, such as cattle, camels, and bats. some covides, such as canine and feline covides, only infect animals and do not infect humans. '"
133,if my pet previously had a species specific covid does that make them more or less likely to get covid,data/TSVs/FDA_Dataset.tsv,'there are no data to suggest that current or previous infection with another strain of covid would make your pet more or less likely to get covid. '
134,if my pet has been vaccinated for species specific covid does that make them more or less likely to get covid,data/TSVs/FDA_Dataset.tsv,': species specific covid vaccines are unlikely to work against this type of covid because it is a new virus that is different from the species specific strains of covid targeted by the vaccine. '
135,are there going to be any animal drug shortages due to the covid outbreak,data/TSVs/FDA_Dataset.tsv,'the fda has been and is continuing to closely monitor how the covid outbreak may impact the animal medical product supply chain. '
136,should i stop wearing contacts and switch to glasses,data/TSVs/CNN_Dataset.tsv,"'there is no evidence to suggest contact lens wearers are more at risk for acquiring covid than eyeglass wearers.', 'people who are healthy can continue to wear and care for their contact lenses as prescribed by their eye care professional.'"
136,should contact lens wearers take special precautions to prevent covid,data/TSVs/CDC_Dataset.tsv,"'there is no evidence to suggest contact lens wearers are more at risk for acquiring covid than eyeglass wearers.', 'people who are healthy can continue to wear and care for their contact lenses as prescribed by their eye care professional.'"
137,can you safely reuse a non cloth mask that you cant wash,data/TSVs/CNN_Dataset.tsv,"'yes you can, said dr. joseph vinetz, an infectious diseases professor at yale school of medicine. '"
138,why cant we just test everyone in the us,data/TSVs/CNN_Dataset.tsv,"'doctors say its not realistic to test all 328 million people in the us, especially since many states are still struggling to get enough tests or testing supplies. '"
138,why are we still not testing everyone for covid,data/TSVs/Quora_Dataset.tsv,"'doctors say its not realistic to test all 328 million people in the us, especially since many states are still struggling to get enough tests or testing supplies. '"
139,if novel covid antibodies may or may not offer long term immunity how would a vaccine help,data/TSVs/CNN_Dataset.tsv,"'in some cases, a vaccine might give stronger protection than antibodies produced after being infected, epidemiologist. '"
139,will covid vaccines be effective since a recovered person can contract the virus again,data/TSVs/Quora_Dataset.tsv,"'in some cases, a vaccine might give stronger protection than antibodies produced after being infected, epidemiologist. '"
139,is it possible to develop a vaccine for covid if its proved that even survivors dont develop immunity to this disease,data/TSVs/Quora_Dataset.tsv,"'in some cases, a vaccine might give stronger protection than antibodies produced after being infected, epidemiologist. '"
140,are some blood types able to fight this covid better than other blood types,data/TSVs/CNN_Dataset.tsv,"'with this respiratory virus, (as) with other covides, no, said dr. maria van kerkhove, technical lead for the world health organizations covid response. '"
140,are certain blood types more resistant to acquiring the covid when exposed than others,data/TSVs/Quora_Dataset.tsv,"'with this respiratory virus, (as) with other covides, no, said dr. maria van kerkhove, technical lead for the world health organizations covid response. '"
140,has the link between blood group and the severity of covid effects been confirmed,data/TSVs/Quora_Dataset.tsv,"'with this respiratory virus, (as) with other covides, no, said dr. maria van kerkhove, technical lead for the world health organizations covid response. '"
140,is it true that o+ blood types are immune to the covid,data/TSVs/Quora_Dataset.tsv,"'with this respiratory virus, (as) with other covides, no, said dr. maria van kerkhove, technical lead for the world health organizations covid response. '"
141,why is a cure taking so long,data/TSVs/CNN_Dataset.tsv,"'an antiviral drug must be able to target the specific part of a viruss life cycle that is necessary for it to reproduce, according to harvard medical school.'"
141,why is the vaccine for covid taking so long,data/TSVs/Quora_Dataset.tsv,"'an antiviral drug must be able to target the specific part of a viruss life cycle that is necessary for it to reproduce, according to harvard medical school.'"
141,if the h1n1 vaccine was developed so quickly why does the covid vaccine take so much time,data/TSVs/Quora_Dataset.tsv,"'an antiviral drug must be able to target the specific part of a viruss life cycle that is necessary for it to reproduce, according to harvard medical school.'"
141,if regular flu vaccines can be produced each year why does the covid vaccine need 12 18 months,data/TSVs/Quora_Dataset.tsv,"'an antiviral drug must be able to target the specific part of a viruss life cycle that is necessary for it to reproduce, according to harvard medical school.'"
141,why is there no vaccine for the covid virus,data/TSVs/Quora_Dataset.tsv,"'an antiviral drug must be able to target the specific part of a viruss life cycle that is necessary for it to reproduce, according to harvard medical school.'"
142,does this pandemic have anything to do with the 5g network,data/TSVs/CNN_Dataset.tsv,'no. thats just a hoax going around the internet. '
142,is it true that 5g spreads the covid,data/TSVs/Quora_Dataset.tsv,'no. thats just a hoax going around the internet. '
143,will a pneumonia or flu vaccine help protect against covid,data/TSVs/CNN_Dataset.tsv,'some cases of covid do lead to pneumonia. but the pneumonia vaccine wont help'
143,why wouldnt tamiflu help against covid,data/TSVs/Quora_Dataset.tsv,'some cases of covid do lead to pneumonia. but the pneumonia vaccine wont help'
144,why are medical workers getting sick with or dying from covid if theyre wearing protective gear,data/TSVs/CNN_Dataset.tsv,"'many health care workers dont actually have enough protective gear to handle the growing influx of covid patients. ', ' substantial exposure risk for icu staff because of the following reasons'"
144,why exposure risk of covid is very high for icu staff and what precautions should be taken,data/TSVs/COVID-QA_Dataset.tsv,"'many health care workers dont actually have enough protective gear to handle the growing influx of covid patients. ', ' substantial exposure risk for icu staff because of the following reasons'"
145,can i have the flu and covid at the same time,data/TSVs/CNN_Dataset.tsv,"'yes. testing positive for either the flu or covid doesnt exempt you from having the other at the same time. ', 'although the likelihood of coinfection of covid and another respiratory virus is thought to be low, a positive finding of another respiratory pathogen does not exclude the diagnosis of covid'"
145,is it possible to get infected with covid and another virus,data/TSVs/COVID-QA_Dataset.tsv,"'yes. testing positive for either the flu or covid doesnt exempt you from having the other at the same time. ', 'although the likelihood of coinfection of covid and another respiratory virus is thought to be low, a positive finding of another respiratory pathogen does not exclude the diagnosis of covid'"
146,how many people with covid dont have symptoms,data/TSVs/CNN_Dataset.tsv,'recent studies suggest 25% to 50% of covid carriers dont have symptoms.'
147,if theres no cure why go to the hospital unless you have a breathing problem,data/TSVs/CNN_Dataset.tsv,"'most covid patients dont need to be hospitalized. the vast majority of people   about 80%   will do well without any specific intervention,” said dr. anthony fauci, director of the national institute of allergy and infectious diseases. '"
148,is the water supply at risk,data/TSVs/CNN_Dataset.tsv,"'no, the water supply is not at risk. '"
149,if people can spread the virus without showing any symptoms how can i tell whos infected and whos not,data/TSVs/CNN_Dataset.tsv,"'you cant, said dr. james phillips, chief of disaster and operational medicine at george washington university hospital. '"
150,how long is someone contagious after getting covid,data/TSVs/CNN_Dataset.tsv,"'it varies. decisions about when a person can be released from isolation are made on a case by case basis. ', 'how long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test based or non test based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials.'"
150,can someone who has had covid spread the illness to others,data/TSVs/CDC_Dataset.tsv,"'it varies. decisions about when a person can be released from isolation are made on a case by case basis. ', 'how long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test based or non test based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials.'"
150,how long is someone infectious after recovery from covid symptoms,data/TSVs/Quora_Dataset.tsv,"'it varies. decisions about when a person can be released from isolation are made on a case by case basis. ', 'how long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test based or non test based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials.'"
150,is it possible to spread the covid after recovering from it,data/TSVs/Quora_Dataset.tsv,"'it varies. decisions about when a person can be released from isolation are made on a case by case basis. ', 'how long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test based or non test based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials.'"
151,what exactly does older adults mean,data/TSVs/CNN_Dataset.tsv,'the average age of death for people from covid is 80. average age of people who need medical attention is age 60.'
152,what can i do if my loved one suspects they have covid,data/TSVs/CNN_Dataset.tsv,"'dont visit family members with suspected illness   keep up with them virtually. ', 'if your child has new or worsening emergency warning signs, such as trouble breathing, pain or pressure in the chest, confusion or inability to wake them up, or bluish lips or face, call 911. ', 'most people who get covid will be able to recover at home.'"
152,what if my child or someone else in the home is sick with symptoms of covid,data/TSVs/CDC_Dataset.tsv,"'dont visit family members with suspected illness   keep up with them virtually. ', 'if your child has new or worsening emergency warning signs, such as trouble breathing, pain or pressure in the chest, confusion or inability to wake them up, or bluish lips or face, call 911. ', 'most people who get covid will be able to recover at home.'"
152,what should i do if someone in my house gets sick with covid,data/TSVs/CDC_Dataset.tsv,"'dont visit family members with suspected illness   keep up with them virtually. ', 'if your child has new or worsening emergency warning signs, such as trouble breathing, pain or pressure in the chest, confusion or inability to wake them up, or bluish lips or face, call 911. ', 'most people who get covid will be able to recover at home.'"
153,should i stock up on extra food and supplies,data/TSVs/CNN_Dataset.tsv,"'yes, because a family member may suddenly have to quarantine. '"
154,should i avoid public transportation,data/TSVs/CNN_Dataset.tsv,"'if you rely on public transportation, use caution. if youre sick or live in an area where an outbreak has been reported, avoid it. '"
154,is public transport best avoided given the covid outbreak,data/TSVs/Yahoo-Answers_Dataset.tsv,"'if you rely on public transportation, use caution. if youre sick or live in an area where an outbreak has been reported, avoid it. '"
155,how do i stay healthy while using uber or lyft,data/TSVs/CNN_Dataset.tsv,'both rideshare companies said theyre actively trying to protect customers and drivers from covid. '
156,is it safe for me to vote at a polling location,data/TSVs/CNN_Dataset.tsv,'states have received guidance from the cdc on how to keep voting locations clean. its up to you whether you feel comfortable going. '
157,can i be fired if i stay home sick,data/TSVs/CNN_Dataset.tsv,'an employee can be fired if they dont show up to work and they dont have sick leave that would cover the absence.'
158,what happens when workers dont get paid sick leave,data/TSVs/CNN_Dataset.tsv,"'the family and medical leave act (fmla) can sometimes protect a workers job in the event they get sick, but it wont guarantee they get paid while theyre out. '"
159,can managers send a sick worker home,data/TSVs/CNN_Dataset.tsv,"'yes, managers can. '"
160,if traveling on a plane how do i stay safe,data/TSVs/CNN_Dataset.tsv,'its not the cabin air you need to worry about. its keeping your hands clean. '
160,what are some covid related travel tips,data/TSVs/Quora_Dataset.tsv,'its not the cabin air you need to worry about. its keeping your hands clean. '
160,how can you avoid catching covid while travelling,data/TSVs/Quora_Dataset.tsv,'its not the cabin air you need to worry about. its keeping your hands clean. '
161,since a planes cabin keeps circulating air will i get sick if another passenger is sick,data/TSVs/CNN_Dataset.tsv,'most viruses dont spread easily on airplanes because of how the air circulates and is filtered.'
162,what do i do if i think im sick,data/TSVs/CNN_Dataset.tsv,'stay home. call your doctor to talk about your symptoms and let them know youre coming for an appointment so they can prepare for your visit.'
162,what would you do if you found out you had covid,data/TSVs/Quora_Dataset.tsv,'stay home. call your doctor to talk about your symptoms and let them know youre coming for an appointment so they can prepare for your visit.'
162,what should i do if i had close contact with someone who has covid,data/TSVs/Quora_Dataset.tsv,'stay home. call your doctor to talk about your symptoms and let them know youre coming for an appointment so they can prepare for your visit.'
162,what should you do if you suspect you have covid,data/TSVs/Quora_Dataset.tsv,'stay home. call your doctor to talk about your symptoms and let them know youre coming for an appointment so they can prepare for your visit.'
163,ive heard that home remedies can cure or prevent the virus is that true,data/TSVs/CNN_Dataset.tsv,"'theres no evidence from the outbreak that eating garlic, sipping water every 15 minutes or taking vitamin c will protect people from the new covid. '"
164,how long does it take to recover,data/TSVs/CNN_Dataset.tsv,'it takes anything up to six weeks to recover from this disease.'
164,for how long do people stay infected with covid,data/TSVs/Quora_Dataset.tsv,'it takes anything up to six weeks to recover from this disease.'
164,what is the rate of recovery from the covid virus,data/TSVs/Quora_Dataset.tsv,'it takes anything up to six weeks to recover from this disease.'
165,why waste a test kit on a person without symptoms,data/TSVs/CNN_Dataset.tsv,"'some people with covid have mild or no symptoms. and in some cases, symptoms dont appear until up to 14 days after infection. '"
166,what is a novel covid,data/TSVs/CDC_Dataset.tsv,"'a novel covid is a new covid that has not been previously identifed. the virus causing covid disease 2019 (covid), is not the same as the covides that commonly circulate among humans and cause mild illness, like the common cold.', 'covids are spherical, enveloped, and the largest of positive strand rna v'"
166,what are covids,data/TSVs/COVID-QA_Dataset.tsv,"'a novel covid is a new covid that has not been previously identifed. the virus causing covid disease 2019 (covid), is not the same as the covides that commonly circulate among humans and cause mild illness, like the common cold.', 'covids are spherical, enveloped, and the largest of positive strand rna v'"
166,what is covid virus,data/TSVs/Yahoo_Dataset.tsv,"'a novel covid is a new covid that has not been previously identifed. the virus causing covid disease 2019 (covid), is not the same as the covides that commonly circulate among humans and cause mild illness, like the common cold.', 'covids are spherical, enveloped, and the largest of positive strand rna v'"
167,why might someone blame or avoid individuals and groups (create stigma) because of covid,data/TSVs/CDC_Dataset.tsv,"'people in the u.s. may be worried or anxious about friends and relatives who are living in or visiting areas where covid is spreading. some people are worried about getting the disease from these people. fear and anxiety can lead to social stigma, for example, toward people who live in certain parts of the world, people who have traveled internationally, people who were in quarantine, or healthcare professionals. '"
167,do you think there will be more racism during covid,data/TSVs/Quora_Dataset.tsv,"'people in the u.s. may be worried or anxious about friends and relatives who are living in or visiting areas where covid is spreading. some people are worried about getting the disease from these people. fear and anxiety can lead to social stigma, for example, toward people who live in certain parts of the world, people who have traveled internationally, people who were in quarantine, or healthcare professionals. '"
168,how can people help stop stigma related to covid,data/TSVs/CDC_Dataset.tsv,'people can fight stigma by providing social support in situations where you notice this is occurring.'
169,why do some states covid case numbers sometimes differ from what is posted on cdcs website,data/TSVs/CDC_Dataset.tsv,'cdcs overall case numbers are validated through a confirmation process with jurisdictions. the process used for finding and confirming cases displayed by different places may differ.'
170,how do cdcs covid case numbers compare with those provided by the world health organization (who) or johns hopkins,data/TSVs/CDC_Dataset.tsv,"'cdcs covid case numbers include many publicly reported numbers, including information from state, local, territorial, international and external partners. '"
171,why do the number of cases for previous days increase,data/TSVs/CDC_Dataset.tsv,'delays in reporting can cause the number of covid cases reported on previous days to increase.'
172,why are we seeing a rise in cases,data/TSVs/CDC_Dataset.tsv,'the number of cases of covid being reported in the united states is rising due to increased laboratory testing and reporting across the country. the growing number of cases in part re$ects the rapid spread of covid as many u.s. states and territories experience community spread.'
172,why we are seeing rising cases due to covid,data/TSVs/Quora_Dataset.tsv,'the number of cases of covid being reported in the united states is rising due to increased laboratory testing and reporting across the country. the growing number of cases in part re$ects the rapid spread of covid as many u.s. states and territories experience community spread.'
173,can someone who has been quarantined for covid spread the illness to others,data/TSVs/CDC_Dataset.tsv,'someone who has been released from covid quarantine is not considered a risk for spreading the virus to others because they have not developed illness during the incubation period.'
174,what is community spread,data/TSVs/CDC_Dataset.tsv,"'community spread means people have been infected with the virus in an area, including some who are not sure how or where they became infected. '"
175,is contact lens disinfecting solution effective against covid,data/TSVs/CDC_Dataset.tsv,"'hydrogen peroxide based systems for cleaning, disinfecting, and storing contact lenses should be effective against the virus that causes covid. '"
176,how can i protect my child from covid infection,data/TSVs/CDC_Dataset.tsv,"'you can encourage your child to help stop the spread of covid by teaching them to do the same things everyone should do to stay healthy.', 'discourage children and teens from gathering in other public places while school is dismissed to help slow the spread of covid in the community.'"
176,what steps should parents take to protect children during a community outbreak,data/TSVs/CDC_Dataset.tsv,"'you can encourage your child to help stop the spread of covid by teaching them to do the same things everyone should do to stay healthy.', 'discourage children and teens from gathering in other public places while school is dismissed to help slow the spread of covid in the community.'"
176,how can i protect my child from a covid infection,data/TSVs/Quora_Dataset.tsv,"'you can encourage your child to help stop the spread of covid by teaching them to do the same things everyone should do to stay healthy.', 'discourage children and teens from gathering in other public places while school is dismissed to help slow the spread of covid in the community.'"
177,are the symptoms of covid different in children than in adults,data/TSVs/CDC_Dataset.tsv,'no. the symptoms of covid are similar in children and adults.'
178,how do i prepare my children in case of covid outbreak in our community,data/TSVs/CDC_Dataset.tsv,"'talk with your children about the outbreak, try to stay calm, and reassure them that they are safe. if appropriate, explain to them that most illness from covid seems to be mild.'"
